gesture_id,person_id,session_id,run_path,include,notes
A,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\A\runs\run_20260926_145945_409733_p14120,true,fold=S3_LOSO/subject_P04; images=25
B,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\B\runs\run_20260926_145945_444235_p25540,true,fold=S3_LOSO/subject_P04; images=25
B,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\B\runs\run_20260926_145947_970838_p27064,true,fold=S3_LOSO/subject_P04; images=25
B,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\B\runs\run_20260926_145950_459027_p13588,true,fold=S3_LOSO/subject_P04; images=25
B,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\B\runs\run_20260926_145952_974147_p11480,true,fold=S3_LOSO/subject_P04; images=25
B,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\B\runs\run_20260926_145955_409252_p8564,true,fold=S3_LOSO/subject_P04; images=25
B,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\B\runs\run_20260926_145957_777358_p18060,true,fold=S3_LOSO/subject_P04; images=25
B,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\B\runs\run_20260926_150000_243477_p27596,true,fold=S3_LOSO/subject_P04; images=25
B,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\B\runs\run_20260926_150002_741064_p26772,true,fold=S3_LOSO/subject_P04; images=25
B,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\B\runs\run_20260926_150005_118591_p20916,true,fold=S3_LOSO/subject_P04; images=25
B,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\B\runs\run_20260926_150014_039386_p3148,true,fold=S3_LOSO/subject_P04; images=25
B,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\B\runs\run_20260926_150016_237408_p26832,true,fold=S3_LOSO/subject_P04; images=25
B,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\B\runs\run_20260926_150018_511461_p26360,true,fold=S3_LOSO/subject_P04; images=25
C,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\C\runs\run_20260926_145945_446736_p27064,true,fold=S3_LOSO/subject_P04; images=25
C,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\C\runs\run_20260926_145947_982338_p13588,true,fold=S3_LOSO/subject_P04; images=25
C,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\C\runs\run_20260926_145950_464527_p11480,true,fold=S3_LOSO/subject_P04; images=25
C,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\C\runs\run_20260926_145952_975148_p8564,true,fold=S3_LOSO/subject_P04; images=25
C,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\C\runs\run_20260926_145955_455752_p18060,true,fold=S3_LOSO/subject_P04; images=25
C,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\C\runs\run_20260926_145957_775858_p27596,true,fold=S3_LOSO/subject_P04; images=25
C,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\C\runs\run_20260926_150000_241978_p26772,true,fold=S3_LOSO/subject_P04; images=25
C,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\C\runs\run_20260926_150002_738064_p20916,true,fold=S3_LOSO/subject_P04; images=25
C,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\C\runs\run_20260926_150005_128592_p18804,true,fold=S3_LOSO/subject_P04; images=25
C,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\C\runs\run_20260926_150014_039386_p26832,true,fold=S3_LOSO/subject_P04; images=25
C,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\C\runs\run_20260926_150016_237907_p26360,true,fold=S3_LOSO/subject_P04; images=25
C,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\C\runs\run_20260926_150020_842945_p14120,true,fold=S3_LOSO/subject_P04; images=25
E,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\E\runs\run_20260926_145945_448234_p13588,true,fold=S3_LOSO/subject_P04; images=25
E,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\E\runs\run_20260926_145947_972838_p11480,true,fold=S3_LOSO/subject_P04; images=25
E,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\E\runs\run_20260926_145950_466527_p8564,true,fold=S3_LOSO/subject_P04; images=25
E,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\E\runs\run_20260926_145952_963642_p18060,true,fold=S3_LOSO/subject_P04; images=25
E,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\E\runs\run_20260926_145955_456252_p27596,true,fold=S3_LOSO/subject_P04; images=25
E,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\E\runs\run_20260926_145957_776358_p26772,true,fold=S3_LOSO/subject_P04; images=25
E,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\E\runs\run_20260926_150000_239477_p20916,true,fold=S3_LOSO/subject_P04; images=25
E,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\E\runs\run_20260926_150002_748563_p18804,true,fold=S3_LOSO/subject_P04; images=25
E,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\E\runs\run_20260926_150005_126591_p12404,true,fold=S3_LOSO/subject_P04; images=25
E,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\E\runs\run_20260926_150014_039886_p26360,true,fold=S3_LOSO/subject_P04; images=25
E,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\E\runs\run_20260926_150018_509461_p14120,true,fold=S3_LOSO/subject_P04; images=25
E,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\E\runs\run_20260926_150020_852446_p25540,true,fold=S3_LOSO/subject_P04; images=25
I,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\I\runs\run_20260926_145945_444735_p11480,true,fold=S3_LOSO/subject_P04; images=25
I,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\I\runs\run_20260926_145947_983838_p8564,true,fold=S3_LOSO/subject_P04; images=25
I,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\I\runs\run_20260926_145950_466026_p18060,true,fold=S3_LOSO/subject_P04; images=25
I,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\I\runs\run_20260926_145952_965145_p27596,true,fold=S3_LOSO/subject_P04; images=25
I,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\I\runs\run_20260926_145955_410251_p26772,true,fold=S3_LOSO/subject_P04; images=25
I,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\I\runs\run_20260926_145957_774356_p20916,true,fold=S3_LOSO/subject_P04; images=25
I,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\I\runs\run_20260926_150000_242478_p18804,true,fold=S3_LOSO/subject_P04; images=25
I,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\I\runs\run_20260926_150002_744564_p12404,true,fold=S3_LOSO/subject_P04; images=25
I,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\I\runs\run_20260926_150005_118591_p14644,true,fold=S3_LOSO/subject_P04; images=25
I,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\I\runs\run_20260926_150016_248408_p14120,true,fold=S3_LOSO/subject_P04; images=25
I,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\I\runs\run_20260926_150018_502460_p25540,true,fold=S3_LOSO/subject_P04; images=25
I,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\I\runs\run_20260926_150020_853946_p27064,true,fold=S3_LOSO/subject_P04; images=25
L,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\L\runs\run_20260926_145945_443736_p8564,true,fold=S3_LOSO/subject_P04; images=25
L,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\L\runs\run_20260926_145947_973838_p18060,true,fold=S3_LOSO/subject_P04; images=25
L,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\L\runs\run_20260926_145950_464527_p27596,true,fold=S3_LOSO/subject_P04; images=25
L,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\L\runs\run_20260926_145952_975148_p26772,true,fold=S3_LOSO/subject_P04; images=25
L,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\L\runs\run_20260926_145955_462750_p20916,true,fold=S3_LOSO/subject_P04; images=25
L,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\L\runs\run_20260926_145957_786358_p18804,true,fold=S3_LOSO/subject_P04; images=25
L,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\L\runs\run_20260926_150000_240478_p12404,true,fold=S3_LOSO/subject_P04; images=25
L,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\L\runs\run_20260926_150002_738565_p14644,true,fold=S3_LOSO/subject_P04; images=25
L,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\L\runs\run_20260926_150005_127591_p3148,true,fold=S3_LOSO/subject_P04; images=25
L,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\L\runs\run_20260926_150016_246908_p25540,true,fold=S3_LOSO/subject_P04; images=25
L,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\L\runs\run_20260926_150018_511461_p27064,true,fold=S3_LOSO/subject_P04; images=25
L,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\L\runs\run_20260926_150020_852945_p13588,true,fold=S3_LOSO/subject_P04; images=25
M,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\M\runs\run_20260926_145945_441237_p18060,true,fold=S3_LOSO/subject_P04; images=25
M,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\M\runs\run_20260926_145947_981838_p27596,true,fold=S3_LOSO/subject_P04; images=25
M,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\M\runs\run_20260926_145950_455527_p26772,true,fold=S3_LOSO/subject_P04; images=25
M,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\M\runs\run_20260926_145952_967644_p20916,true,fold=S3_LOSO/subject_P04; images=25
M,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\M\runs\run_20260926_145955_457251_p18804,true,fold=S3_LOSO/subject_P04; images=25
M,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\M\runs\run_20260926_145957_781357_p12404,true,fold=S3_LOSO/subject_P04; images=25
M,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\M\runs\run_20260926_150000_243477_p14644,true,fold=S3_LOSO/subject_P04; images=25
M,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\M\runs\run_20260926_150002_740065_p3148,true,fold=S3_LOSO/subject_P04; images=25
M,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\M\runs\run_20260926_150005_129092_p26832,true,fold=S3_LOSO/subject_P04; images=25
M,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\M\runs\run_20260926_150016_239409_p27064,true,fold=S3_LOSO/subject_P04; images=25
M,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\M\runs\run_20260926_150018_511461_p13588,true,fold=S3_LOSO/subject_P04; images=25
M,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\M\runs\run_20260926_150020_854446_p11480,true,fold=S3_LOSO/subject_P04; images=25
N,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\N\runs\run_20260926_145945_437734_p27596,true,fold=S3_LOSO/subject_P04; images=25
N,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\N\runs\run_20260926_145947_978838_p26772,true,fold=S3_LOSO/subject_P04; images=25
N,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\N\runs\run_20260926_145950_459527_p20916,true,fold=S3_LOSO/subject_P04; images=25
N,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\N\runs\run_20260926_145952_964644_p18804,true,fold=S3_LOSO/subject_P04; images=25
N,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\N\runs\run_20260926_145955_468251_p12404,true,fold=S3_LOSO/subject_P04; images=25
N,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\N\runs\run_20260926_145957_777358_p14644,true,fold=S3_LOSO/subject_P04; images=25
N,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\N\runs\run_20260926_150000_240977_p3148,true,fold=S3_LOSO/subject_P04; images=25
N,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\N\runs\run_20260926_150002_749564_p26832,true,fold=S3_LOSO/subject_P04; images=25
N,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\N\runs\run_20260926_150005_125090_p26360,true,fold=S3_LOSO/subject_P04; images=25
N,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\N\runs\run_20260926_150016_239909_p13588,true,fold=S3_LOSO/subject_P04; images=25
N,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\N\runs\run_20260926_150018_510961_p11480,true,fold=S3_LOSO/subject_P04; images=25
N,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\N\runs\run_20260926_150020_853447_p8564,true,fold=S3_LOSO/subject_P04; images=25
O,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\O\runs\run_20260926_145945_441736_p26772,true,fold=S3_LOSO/subject_P04; images=25
O,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\O\runs\run_20260926_145947_976340_p20916,true,fold=S3_LOSO/subject_P04; images=25
O,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\O\runs\run_20260926_145950_457027_p18804,true,fold=S3_LOSO/subject_P04; images=25
O,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\O\runs\run_20260926_145952_975148_p12404,true,fold=S3_LOSO/subject_P04; images=25
O,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\O\runs\run_20260926_145955_462750_p14644,true,fold=S3_LOSO/subject_P04; images=25
O,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\O\runs\run_20260926_145957_785357_p3148,true,fold=S3_LOSO/subject_P04; images=25
O,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\O\runs\run_20260926_150000_242478_p26832,true,fold=S3_LOSO/subject_P04; images=25
O,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\O\runs\run_20260926_150002_742566_p26360,true,fold=S3_LOSO/subject_P04; images=25
O,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\O\runs\run_20260926_150007_371147_p14120,true,fold=S3_LOSO/subject_P04; images=25
O,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\O\runs\run_20260926_150016_247908_p11480,true,fold=S3_LOSO/subject_P04; images=25
O,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\O\runs\run_20260926_150018_511461_p8564,true,fold=S3_LOSO/subject_P04; images=25
O,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\O\runs\run_20260926_150020_853946_p18060,true,fold=S3_LOSO/subject_P04; images=25
P,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\P\runs\run_20260926_145945_409733_p20916,true,fold=S3_LOSO/subject_P04; images=25
P,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\P\runs\run_20260926_145947_977338_p18804,true,fold=S3_LOSO/subject_P04; images=25
P,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\P\runs\run_20260926_145950_458527_p12404,true,fold=S3_LOSO/subject_P04; images=25
P,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\P\runs\run_20260926_145952_974147_p14644,true,fold=S3_LOSO/subject_P04; images=25
P,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\P\runs\run_20260926_145955_449752_p3148,true,fold=S3_LOSO/subject_P04; images=25
P,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\P\runs\run_20260926_145957_785856_p26832,true,fold=S3_LOSO/subject_P04; images=25
P,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\P\runs\run_20260926_150000_231978_p26360,true,fold=S3_LOSO/subject_P04; images=25
P,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\P\runs\run_20260926_150005_119091_p14120,true,fold=S3_LOSO/subject_P04; images=25
P,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\P\runs\run_20260926_150007_380149_p25540,true,fold=S3_LOSO/subject_P04; images=25
P,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\P\runs\run_20260926_150016_247409_p8564,true,fold=S3_LOSO/subject_P04; images=25
P,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\P\runs\run_20260926_150018_511461_p18060,true,fold=S3_LOSO/subject_P04; images=25
P,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\P\runs\run_20260926_150020_842945_p27596,true,fold=S3_LOSO/subject_P04; images=25
R,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\R\runs\run_20260926_145945_436734_p18804,true,fold=S3_LOSO/subject_P04; images=25
R,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\R\runs\run_20260926_145947_983838_p12404,true,fold=S3_LOSO/subject_P04; images=25
R,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\R\runs\run_20260926_145950_465526_p14644,true,fold=S3_LOSO/subject_P04; images=25
R,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\R\runs\run_20260926_145952_974147_p3148,true,fold=S3_LOSO/subject_P04; images=25
R,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\R\runs\run_20260926_145955_464251_p26832,true,fold=S3_LOSO/subject_P04; images=25
R,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\R\runs\run_20260926_145957_785856_p26360,true,fold=S3_LOSO/subject_P04; images=25
R,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\R\runs\run_20260926_150002_749064_p14120,true,fold=S3_LOSO/subject_P04; images=25
R,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\R\runs\run_20260926_150005_119091_p25540,true,fold=S3_LOSO/subject_P04; images=25
R,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\R\runs\run_20260926_150007_370647_p27064,true,fold=S3_LOSO/subject_P04; images=25
R,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\R\runs\run_20260926_150016_247409_p18060,true,fold=S3_LOSO/subject_P04; images=25
R,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\R\runs\run_20260926_150018_502961_p27596,true,fold=S3_LOSO/subject_P04; images=25
R,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\R\runs\run_20260926_150020_853946_p26772,true,fold=S3_LOSO/subject_P04; images=25
S,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\S\runs\run_20260926_145945_447234_p12404,true,fold=S3_LOSO/subject_P04; images=25
S,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\S\runs\run_20260926_145947_982837_p14644,true,fold=S3_LOSO/subject_P04; images=25
S,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\S\runs\run_20260926_145950_466026_p3148,true,fold=S3_LOSO/subject_P04; images=25
S,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\S\runs\run_20260926_145952_965145_p26832,true,fold=S3_LOSO/subject_P04; images=25
S,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\S\runs\run_20260926_145955_402752_p26360,true,fold=S3_LOSO/subject_P04; images=25
S,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\S\runs\run_20260926_150000_232477_p14120,true,fold=S3_LOSO/subject_P04; images=25
S,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\S\runs\run_20260926_150002_750065_p25540,true,fold=S3_LOSO/subject_P04; images=25
S,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\S\runs\run_20260926_150005_120091_p27064,true,fold=S3_LOSO/subject_P04; images=25
S,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\S\runs\run_20260926_150007_372647_p13588,true,fold=S3_LOSO/subject_P04; images=25
S,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\S\runs\run_20260926_150016_238908_p27596,true,fold=S3_LOSO/subject_P04; images=25
S,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\S\runs\run_20260926_150018_511461_p26772,true,fold=S3_LOSO/subject_P04; images=25
S,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\S\runs\run_20260926_150020_854946_p20916,true,fold=S3_LOSO/subject_P04; images=25
T,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\T\runs\run_20260926_145945_440236_p14644,true,fold=S3_LOSO/subject_P04; images=25
T,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\T\runs\run_20260926_145947_981339_p3148,true,fold=S3_LOSO/subject_P04; images=25
T,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\T\runs\run_20260926_145950_464026_p26832,true,fold=S3_LOSO/subject_P04; images=25
T,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\T\runs\run_20260926_145952_963642_p26360,true,fold=S3_LOSO/subject_P04; images=25
T,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\T\runs\run_20260926_145957_785856_p14120,true,fold=S3_LOSO/subject_P04; images=25
T,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\T\runs\run_20260926_150000_232977_p25540,true,fold=S3_LOSO/subject_P04; images=25
T,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\T\runs\run_20260926_150002_749564_p27064,true,fold=S3_LOSO/subject_P04; images=25
T,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\T\runs\run_20260926_150005_128093_p13588,true,fold=S3_LOSO/subject_P04; images=25
T,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\T\runs\run_20260926_150007_371147_p11480,true,fold=S3_LOSO/subject_P04; images=25
T,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\T\runs\run_20260926_150016_240908_p26772,true,fold=S3_LOSO/subject_P04; images=25
T,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\T\runs\run_20260926_150018_505461_p20916,true,fold=S3_LOSO/subject_P04; images=25
T,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\T\runs\run_20260926_150020_853946_p18804,true,fold=S3_LOSO/subject_P04; images=25
U,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\U\runs\run_20260926_145945_448234_p3148,true,fold=S3_LOSO/subject_P04; images=25
U,P01,BLUE,..\..\..\..\data\tsgr_dataset\training\P01\BLUE\U\runs\run_20260926_145947_975338_p26832,true,fold=S3_LOSO/subject_P04; images=25
U,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\U\runs\run_20260926_145950_462027_p26360,true,fold=S3_LOSO/subject_P04; images=25
U,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\U\runs\run_20260926_145955_455752_p14120,true,fold=S3_LOSO/subject_P04; images=25
U,P02,BLUE,..\..\..\..\data\tsgr_dataset\training\P02\BLUE\U\runs\run_20260926_145957_787357_p25540,true,fold=S3_LOSO/subject_P04; images=25
U,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\U\runs\run_20260926_150000_243977_p27064,true,fold=S3_LOSO/subject_P04; images=25
U,P03,BLACK,..\..\..\..\data\tsgr_dataset\training\P03\BLACK\U\runs\run_20260926_150002_748064_p13588,true,fold=S3_LOSO/subject_P04; images=25
U,P03,BLUE,..\..\..\..\data\tsgr_dataset\training\P03\BLUE\U\runs\run_20260926_150005_128093_p11480,true,fold=S3_LOSO/subject_P04; images=25
U,P03,WHITE,..\..\..\..\data\tsgr_dataset\training\P03\WHITE\U\runs\run_20260926_150007_381148_p8564,true,fold=S3_LOSO/subject_P04; images=25
U,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\U\runs\run_20260926_150016_246908_p20916,true,fold=S3_LOSO/subject_P04; images=25
U,P05,BLUE,..\..\..\..\data\tsgr_dataset\training\P05\BLUE\U\runs\run_20260926_150018_503960_p18804,true,fold=S3_LOSO/subject_P04; images=25
