gesture_id,person_id,session_id,run_path,include,notes
A,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\A\runs\run_20260926_145945_409733_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\C\runs\run_20260926_145945_446736_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\C\runs\run_20260926_145950_464527_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\C\runs\run_20260926_145952_975148_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\C\runs\run_20260926_145957_775858_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\C\runs\run_20260926_150007_379648_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\C\runs\run_20260926_150011_822315_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\C\runs\run_20260926_150014_039386_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
C,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\C\runs\run_20260926_150020_842945_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\E\runs\run_20260926_145945_448234_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\E\runs\run_20260926_145950_466527_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\E\runs\run_20260926_145952_963642_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\E\runs\run_20260926_145957_776358_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\E\runs\run_20260926_150007_380648_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\E\runs\run_20260926_150011_828816_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\E\runs\run_20260926_150014_039886_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
E,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\E\runs\run_20260926_150020_852446_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\I\runs\run_20260926_145945_444735_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\I\runs\run_20260926_145950_466026_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\I\runs\run_20260926_145952_965145_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\I\runs\run_20260926_145957_774356_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\I\runs\run_20260926_150007_381148_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\I\runs\run_20260926_150011_828816_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\I\runs\run_20260926_150016_248408_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
I,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\I\runs\run_20260926_150020_853946_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\L\runs\run_20260926_145945_443736_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\L\runs\run_20260926_145950_464527_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\L\runs\run_20260926_145952_975148_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\L\runs\run_20260926_145957_786358_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\L\runs\run_20260926_150007_380648_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\L\runs\run_20260926_150014_052887_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\L\runs\run_20260926_150016_246908_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
L,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\L\runs\run_20260926_150020_852945_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\M\runs\run_20260926_145945_441237_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\M\runs\run_20260926_145950_455527_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\M\runs\run_20260926_145952_967644_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\M\runs\run_20260926_145957_781357_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\M\runs\run_20260926_150007_371647_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\M\runs\run_20260926_150014_052386_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\M\runs\run_20260926_150016_239409_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
M,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\M\runs\run_20260926_150020_854446_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\N\runs\run_20260926_145945_437734_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\N\runs\run_20260926_145950_459527_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\N\runs\run_20260926_145952_964644_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\N\runs\run_20260926_145957_777358_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\N\runs\run_20260926_150009_615251_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\N\runs\run_20260926_150014_049888_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\N\runs\run_20260926_150016_239909_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
N,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\N\runs\run_20260926_150020_853447_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\O\runs\run_20260926_145945_441736_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\O\runs\run_20260926_145950_457027_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\O\runs\run_20260926_145952_975148_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\O\runs\run_20260926_145957_785357_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\O\runs\run_20260926_150009_599250_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\O\runs\run_20260926_150014_052386_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\O\runs\run_20260926_150016_247908_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
O,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\O\runs\run_20260926_150020_853946_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\P\runs\run_20260926_145945_409733_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\P\runs\run_20260926_145950_458527_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\P\runs\run_20260926_145952_974147_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\P\runs\run_20260926_145957_785856_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\P\runs\run_20260926_150009_589749_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\P\runs\run_20260926_150014_039386_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\P\runs\run_20260926_150016_247409_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
P,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\P\runs\run_20260926_150020_842945_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\R\runs\run_20260926_145945_436734_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\R\runs\run_20260926_145950_465526_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\R\runs\run_20260926_145952_974147_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\R\runs\run_20260926_145957_785856_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\R\runs\run_20260926_150009_581249_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\R\runs\run_20260926_150014_050887_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\R\runs\run_20260926_150016_247409_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
R,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\R\runs\run_20260926_150020_853946_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\S\runs\run_20260926_145945_447234_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\S\runs\run_20260926_145950_466026_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\S\runs\run_20260926_145952_965145_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\S\runs\run_20260926_150000_232477_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\S\runs\run_20260926_150009_606750_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\S\runs\run_20260926_150014_049388_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\S\runs\run_20260926_150016_238908_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
S,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\S\runs\run_20260926_150020_854946_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\T\runs\run_20260926_145945_440236_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\T\runs\run_20260926_145950_464026_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\T\runs\run_20260926_145952_963642_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\T\runs\run_20260926_150000_232977_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\T\runs\run_20260926_150009_580749_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\T\runs\run_20260926_150014_042886_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\T\runs\run_20260926_150016_240908_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
T,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\T\runs\run_20260926_150020_853946_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\U\runs\run_20260926_145945_448234_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\U\runs\run_20260926_145950_462027_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\U\runs\run_20260926_145955_455752_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\U\runs\run_20260926_150000_243977_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\U\runs\run_20260926_150009_615251_p18060,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\U\runs\run_20260926_150014_052887_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\U\runs\run_20260926_150016_246908_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
U,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\U\runs\run_20260926_150020_854946_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\V\runs\run_20260926_145945_442234_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\V\runs\run_20260926_145952_965145_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\V\runs\run_20260926_145955_459252_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\V\runs\run_20260926_150000_231477_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\V\runs\run_20260926_150009_603750_p27596,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\V\runs\run_20260926_150014_041386_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\V\runs\run_20260926_150016_239409_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
V,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\V\runs\run_20260926_150020_852446_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\W\runs\run_20260926_145945_444235_p26360,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\W\runs\run_20260926_145952_965643_p25540,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\W\runs\run_20260926_145955_455752_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\W\runs\run_20260926_150000_230978_p11480,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\W\runs\run_20260926_150009_587749_p26772,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\W\runs\run_20260926_150014_052887_p18804,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\W\runs\run_20260926_150016_237907_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
W,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\W\runs\run_20260926_150020_854446_p3148,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P01,BLACK,..\..\..\..\data\tsgr_dataset\training\P01\BLACK\Y\runs\run_20260926_145947_984337_p14120,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P01,WHITE,..\..\..\..\data\tsgr_dataset\training\P01\WHITE\Y\runs\run_20260926_145952_974648_p27064,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P02,BLACK,..\..\..\..\data\tsgr_dataset\training\P02\BLACK\Y\runs\run_20260926_145955_453751_p13588,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P02,WHITE,..\..\..\..\data\tsgr_dataset\training\P02\WHITE\Y\runs\run_20260926_150000_232977_p8564,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P04,BLACK,..\..\..\..\data\tsgr_dataset\training\P04\BLACK\Y\runs\run_20260926_150009_596749_p20916,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P04,WHITE,..\..\..\..\data\tsgr_dataset\training\P04\WHITE\Y\runs\run_20260926_150014_039886_p12404,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P05,BLACK,..\..\..\..\data\tsgr_dataset\training\P05\BLACK\Y\runs\run_20260926_150016_248908_p14644,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
Y,P05,WHITE,..\..\..\..\data\tsgr_dataset\training\P05\WHITE\Y\runs\run_20260926_150020_843946_p26832,true,fold=S4_LOSO_BACKGROUND/subject_P03__background_BLUE; images=25
